정류소명,정류소아이디
동산중고등학교(인천재능대정문),162000029
동산휴먼시아2단지,162000022
도화오거리.도화역,163000390
삼덕아파트,163000403
미도아파트,163000446
주안시범공단,165000927
(주)세모입구(린나이코리아),166000893
주안국가산단역,163000583
시립가좌테니스장,163000581
인천의료원,162000093
자동차매매단지,162000094
산업단지사거리,162000095
산업용품유통센타23동,162000096
산업용품유통센타31동,162000097
간석남부역,163000435
더월드스테이트2단지,163000657
석산로,165001051
인천예술고등학교,165000332
상인천초등학교,165000345
길병원,165000262
학생안전체험관,165000284
구월초등학교,165000832
모래내시장,165000295
한희빌딩,165000311
은성프레미오,165000325
문일여자고등학교후문,165000685
문일여자고등학교,165000313
하우스토리만수아파트,165000301
문일여자고등학교,165000314
남동빌라,165000330
은성아파트,165000321
모래내시장,165000298
구월초등학교,165000833
롯데캐슬후문,165000285
길병원,165000264
상인천초등학교,165000340
인천예술고등학교,165000533
석산로,165001052
간석풍림아파트,165001053
꿈에그린아파트,165001023
뒷방죽들,165000959
서창휴먼시아12단지,165000897
서창베라체아파트후문,165000895
장수사거리,165000397
장수주공(청소년수련원),165000417
장수파출소,165000543
장수빌라,165000577
인천대공원후문(장수동),165000442
장수주공(청소년수련원),165000424
장수사거리,165000542
만수초등학교,165000307
만수1동행정복지센터,165000294
삼환아파트,165000323
만수초등학교,165000303
서창베라체아파트후문,165000896
서창휴먼시아12단지,165000898
뒷방죽들,165000960
540번종점,165000470
성문교회,165000462
벽산아파트,165000459
만수3동주민센터,165000544
간석4거리,165000538
상인천중학교,165000537
간석3동경로당,165000394
간석2지구대,165000535
올리브백화점,165000363
석천사거리,165000308
더월드스테이트후문,163000422
로얄아파트,163000424
석바위시장,163000544
올리브백화점,165000359
간석2지구대,165000536
인제고등학교,165000548
영풍아파트,165000546
만수3동주민센터,165000545
벽산아파트,165000549
국제이노베이션,163000574
궁현사거리,163000576
도화e편한세상604동,163000578
인천기계산업단지,163000579
공단치안센터,163000444
6공단입구,163000443
공단시장,163000426
이토상가,165000196
주안북부,163000471
공단시장,163000427
6공단입구,163000442
공단치안센터,163000445
인천기계산업단지,163000580
궁현사거리,163000575
국제이노베이션,163000573
우아미가구,163000455
대우아파트,166000488
부평우체국,166000443
현대5차,166000405
한화아파트,166000380
무궁화주유소,162000091
송림휴먼시아정문,162000164
동구청,162000166
배다리성냥마을박물관,162000167
창영어린이공원,162000168
인천세무서,162000169
송림주공아파트,162000171
인천재능대정문,162000172
인천재능대후문,162000173
송림고가교,163000492
이마트송림점,162000100
송림고가교,163000491
인천재능대후문,162000174
인천재능대정문,162000175
송림주공아파트,162000176
동산휴먼시아2단지정문,162000177
동구노인인력개발센터,162000178
송림휴먼시아정문,162000180
무궁화주유소,162000090
동구환경,162000181
벽산아파트(미추홀도서관),165000273
성문아파트,165000591
동아.팬더아파트,165000236
인천터미널사거리입구,165000194
인천터미널역,163000648
구월동로데오거리,165000195
동아.팬더아파트,165000233
남동소방서,165000252
성문아파트(문화연립),165000257
미추홀도서관(벽산아파트),165000270
범양아파트(종점),168000127
진주5단지503동앞,168000089
가좌초등학교,168000069
건지사거리,168000882
삼보아파트,166000298
청천동,166000808
삼산월드체육관,166000532
삼산월드체육관,166000543
산곡동입구,166000779
삼보아파트,166000786
건지사거리,168000883
가좌초등학교,168000070
원창동(기점),168001143
신현여자중학교후문,168000214
대성베르힐아파트(가정성당),168001241
가현초교앞(센트럴타운아파트),168001243
뉴서울6차아파트,167000632
뉴서울3차아파트,167000029
임학역,167000290
계양산전통시장,167000306
청소년수련관.어린이과학관,167000308
박촌역,167000310
하우스토리,167000570
동양지구입구,167000446
동양주공1.2단지,167000373
당산초등학교,167000419
당산초등학교아래사거리,167000645
화훼단지,167000462
상야동,167000437
개화2치안센터,115000071
방화중학교,115000067
김포공항국제선,115000283
김포공항국내선,115000601
방화중학교,115000066
방화동도시개발11단지,115000069
개화2치안센터,115000070
하야동,167000438
상야동,167000436
화훼단지,167000463
당산초등학교아래사거리,167000644
당산초등학교,167000418
동양주공1.2단지,167000372
동양지구입구,167000445
하우스토리,167000569
박촌역,167000309
청소년수련관.어린이과학관,167000307
뉴서울3차아파트,167000032
뉴서울6차아파트,167000635
가현초교앞(루에블리아파트),168001242
대성베르힐아파트(가정성당),168001240
신현여자중학교후문,168000680
원창동(기점),168001144
국제성모병원,168001030
청라동문굿모닝힐,168001045
한국가스공사인천지역본부,168001114
중흥S클래스2차,168000771
서해그랑블,168000912
가정동성당,168001105
SK인천석유화학,168000767
한국타이어인천물류센터,168001222
방죽삼거리,168000683
모래방죽사거리,168001229
SK.GS주유소,168001230
엠파크타워,168000025
사조해표,168000020
우아미가구,163000456
신포역,161000149
용현고개,163000178
연수역북측입구,164000572
국민은행연수중앙지점,164000571
힘찬병원,164000129
연수역북측입구,164000573
송도고입구,164000221
용현고개,163000497
신포역,161000150
산업단지사거리,162000098
사조해표,168000019
엠파크타워,168000026
SK.GS주유소,168001231
모래방죽사거리,168001228
방죽삼거리,168000681
한국타이어인천물류센터,168001221
SK인천석유화학,168000768
가정동성당,168001102
호반베르디움3차아파트,168000908
웰카운티,168000772
한국가스공사인천지역본부,168001115
신현북초등학교,168000208
하늘채아파트,168000216
하늘채아파트,168000721
루에블리아파트,168001284
대진아파트,167000414
계산시장,167000176
쌍용아파트,167000434
작전풍림아파트,167000091
동광리어,167000083
서운도서관,167000099
서운중고등학교,167000109
계양종합사회복지관,167000120
쉴낙원인천장례식장,167000458
삼정동중소기업협동화단지,212000125
부천자동차검사소,212000221
제일주유소,212000313
부천IC,212000166
내리주유소.한국화장품삼거리,212000165
신흥주민지원센터,212000164
삼정사거리,212000135
삼정초등학교,212000040
종로약국,212000039
신흥시장,212000038
약대주민지원센터.약대초등학교,210000066
트레지움1단지.다니엘병원,210000065
덕유마을.설악마을,210000064
은하마을.중흥마을,210000055
은하쌍용아파트,210000158
포도마을사거리.현대백화점.이마트,210000488
경기국제통상고.포도마을뉴서울.중앙공원,210000289
부명고.순천향대학병원,210000288
상주민지원센터.삼광교회,210000287
상도중학교,210000258
꿈동산.사랑마을,210000286
반달마을.법원.검찰청,210000285
꿈동산.사랑마을,210000048
상도중학교,210000047
상주민지원센터.삼광교회,210000046
순천향대학병원.부명고,210000045
경기국제통상고.포도마을뉴서울.중앙공원,210000044
부천시청역2번출구.현대백화점.이마트,210000043
중흥마을.은하마을,210000217
상1주민지원센터,210000074
트레지움1단지.다니엘병원,210000058
약대주민지원센터.약대초등학교,210000057
신흥시장,212000037
종로약국,212000036
삼정초등학교,212000035
삼정사거리,212000154
신흥주민지원센터,212000171
내리주유소.한국화장품삼거리,212000170
부천IC,212000123
제일주유소,212000122
부천자동차검사소,212000121
삼정동중소기업협동화단지,212000333
현대오일뱅크,167000459
